traveler,partNo,pot,weight,pieces,po,date,labelFormat,finalLot,note,shipped,ps
709855,11546463,845,1005,15557,190052,2026-06-01,,TRAVELERRECEIVED,,Shipped,#REF!
709856,11546463,68,951,14721,190052,2026-06-01,,TRAVELERRECEIVED,,Shipped,#REF!
709857,11546463,233,990,15325,190052,2026-06-01,,TRAVELERRECEIVED,,Shipped,#REF!
709858,11546463,1558,1003,15526,190052,2026-06-01,,TRAVELERRECEIVED,,Shipped,#REF!
709859,11546463,467,972,15046,190052,2026-06-01,,TRAVELERRECEIVED,,Shipped,#REF!
709864,11546462,795,880,22000,190052,2026-06-01,,TRAVELERRECEIVED,,Shipped,#REF!
709865,11546462,1693,930,23250,190052,2026-06-01,,TRAVELERRECEIVED,,Shipped,#REF!
709866,11546462,240,894,22350,190052,2026-06-01,,TRAVELERRECEIVED,,Shipped,#REF!
709867,11546462,250,910,22750,190052,2026-06-01,,TRAVELERRECEIVED,,Shipped,#REF!
709868,11546449,1095,10178,86186,190146,2026-06-03,,TRAVELERRECEIVED,,Shipped,#REF!
709869,11546449,544,1057,89576,190146,2026-06-03,,TRAVELERRECEIVED,,Shipped,#REF!
709870,11546449,1363,1002,84915,190146,2026-06-03,,TRAVELERRECEIVED,,Shipped,29684
709871,11546449,565,1071,90763,190146,2026-06-03,,TRAVELERRECEIVED,,Shipped,#REF!
709872,11546449,1309,1018,86271,190146,2026-06-03,,TRAVELERRECEIVED,,Shipped,#REF!
709873,11546449,494,1012,85763,190146,2026-06-03,,TRAVELERRECEIVED,,Shipped,#REF!
709874,11546449,694,982,83220,190146,2026-06-03,,TRAVELERRECEIVED,,Shipped,#REF!
709875,11546449,484,1084,91864,190146,2026-06-03,,TRAVELERRECEIVED,,Shipped,#REF!
709877,06101831-A,1613,1095,39674,190106,2026-06-02,,TRAVELERRECEIVED,,Shipped,#REF!
709878,06101831-A,758,1055,38225,190106,2026-06-02,,TRAVELERRECEIVED,,Shipped,#REF!
709879,06101831-A,1058,1125,40761,190106,2026-06-02,,TRAVELERRECEIVED,,Shipped,#REF!
709880,06101831-A,1638,992,35942,190106,2026-06-02,,TRAVELERRECEIVED,,Shipped,#REF!
709881,06101831-A,292,1102,39928,190106,2026-06-02,,TRAVELERRECEIVED,,Shipped,#REF!
709882,06101831-A,395,1189,43080,190106,2026-06-02,,TRAVELERRECEIVED,,Shipped,#REF!
709972,11611990,1506,794,18905,190607,2026-06-18,,TRAVELERRECEIVED,,Shipped,#REF!
709974,11611990,1609,941,22405,190607,2026-06-18,,TRAVELERRECEIVED,,Shipped,#REF!
709975,11611990,1667,871,20738,190607,2026-06-18,,TRAVELERRECEIVED,,Shipped,#REF!
709978,NU1136-01,1567,802,7516,190152,2026-06-03,,6-154-23-A,,Shipped,#REF!
709979,NU1136-01,823,945,8857,190152,2026-06-03,,6-154-23-B,,Shipped,#REF!
709980,NU1136-01,371,807,7563,190695,2026-06-23,,6-170-19-A,,Shipped,#REF!
709981,NU1136-01,1530,1018,9541,190152,2026-06-03,,6-154-24-A,,Shipped,#REF!
709982,11516382-MY-AK,906,1069,14909,190621,2026-06-19,,TRAVELERRECEIVED,,Shipped,#REF!
709983,11516382-MY-AK,73,1134,15816,190621,2026-06-19,,TRAVELERRECEIVED,,Shipped,#REF!
709984,4519-19,368,1177,43918,190642,2026-06-22,,TRAVELERRECEIVED,,Shipped,#REF!
709985,4519-19,1696,1071,39963,190642,2026-06-22,,TRAVELERRECEIVED,,Shipped,29773
709990,E6267AB,94,1134,24076,190607,2026-06-18,,TRAVELERRECEIVED,,Shipped,29789
709991,E6267AB,1717,1159,24607,190607,2026-06-18,,TRAVELERRECEIVED,,Shipped,29769
709992,E6267AB,541,1202,25520,190607,2026-06-18,,TRAVELERRECEIVED,,Shipped,29744
709993,E6267AB,1600,1125,23885,190607,2026-06-18,,TRAVELERRECEIVED,,Shipped,29756
709994,E6267AB,1697,1136,24119,190607,2026-06-18,,TRAVELERRECEIVED,,Shipped,29744
709995,E6267AB,1PC,1125,23885,192745,2026-07-22,,6-198-05-A,SORT FOR BLACK COATING PARTS,Shipped,29934
709995-,E6267AB,1375,1125,23885,191397,2026-07-17,,TRAVELERRECEIVED,,Shipped,29909
709996,47336AE,195,1114,24978,190347,2026-06-10,,TRAVELERRECEIVED,,Shipped,29723
709997,47336AE,1444,1155,25897,190347,2026-06-10,,TRAVELERRECEIVED,,Shipped,#REF!
709998,NU1237,1400,1156,25919,190079,2026-06-01,,6-152-39-A,,Shipped,#REF!
709999,NU1237,735,995,22309,190152,2026-06-03,,6-152-39-B,,Shipped,#REF!
710000,NU1237,1513,1111,24910,190152,2026-06-03,,6-152-39-C,,Shipped,#REF!
710001,NU1237,1028,1040,23318,190152,2026-06-03,,6-152-39-D,,Shipped,#REF!
710002,94012078,1583,772,2529,190400,2026-06-11,,6-161-44-A,,Shipped,#REF!
710003,94012078,974,770,2522,190428,2026-06-12,,6-161-44-B,,Shipped,#REF!
710004,94012078,1411,812,2660,190428,2026-06-12,,6-161-44-C,,Shipped,#REF!
710005,94012078,127,719,2355,190428,2026-06-12,,6-161-44-D,,Shipped,29709
710006,94012078,277,782,2561,190400,2026-06-11,,6-161-44-E,,Shipped,#REF!
710007,94012078,1569,760,2489,190428,2026-06-12,,6-161-44-F,,Shipped,#REF!
710008,W520101-S450,262,1136,129091,190400,2026-06-11,,6-161-43-A,,Shipped,#REF!
710009,W520101-S450,477,1003,113977,190400,2026-06-11,,6-161-43-B,,Shipped,#REF!
710010,W520101-S450,1589,1065,121023,190400,2026-06-11,,6-161-42-A,,Shipped,29713
710011,W520101-S450,439,1082,122955,190400,2026-06-11,,6-161-42-B,,Shipped,29718
710012,W520101-S437,206,1054,119773,190400,2026-06-11,,6-161-41-A,,Shipped,29720
710013,W520101-S437,954,1077,122386,190400,2026-06-11,,6-161-41-B,,Shipped,29720
710014,NU5108-00,911,1263,73000,190535,2026-06-16,,6-166-43-A,,Shipped,29801
710015,NU5108-00,1655,1159,67000,190356,2026-06-10,,6-161-40-A,,Shipped,29725
710016,NU5108-00,690,1125,65000,190356,2026-06-10,,6-161-40-B,,Shipped,#REF!
710017,NU5108-00,822,1211,70000,190356,2026-06-10,,6-161-40-C,,Shipped,#REF!
710018,NU1305-01,966,1194,,190033,2026-05-29,,6-149-43-A,,Shipped,29667
710019,NU1305-01,672,1159,67000,189975,2026-05-28,,6-148-41-a,,Shipped,29667
710030,11546774-MY-AK,697,881,12202,190921,2026-06-30,,6-181-18-A,,Shipped,#REF!
710031,11546774-MY-AK,933,1089,15083,190921,2026-06-30,,6-181-18-B,,Shipped,#REF!
710032,11546774-MY-AK,831,964,13352,190921,2026-06-30,,6-181-18-C,,Shipped,#REF!
710033,11546774-MY-AK,1662,968,13470,190921,2026-06-30,,6-181-18-D,,Shipped,29789
710034,11546774-MY-AK,47,882,12216,190921,2026-06-30,,6-181-18-E,,Shipped,#REF!
710035,11546774-MY-AK,854,1056,14626,190921,2026-06-30,,6-181-18-F,,Shipped,29789
710036,40161567,635,867,5385,190212,2026-06-05,,TRAVELERRECEIVED,,Shipped,#REF!
710037,40161567,312,768,4770,190212,2026-06-05,,TRAVELERRECEIVED,,Shipped,#REF!
710050,11546367-CA-IN,354,1071,23182,190958,2026-07-01,,TRAVELERRECEIVED,,Shipped,#REF!
710051,11546367-CA-IN,125,1153,24957,190779,2026-06-25,,TRAVELERRECEIVED,,Shipped,#REF!
710052,11546367-CA-IN,1417,1161,25130,190779,2026-06-25,,TRAVELERRECEIVED,,Shipped,29784
710053,11546367-CA-IN,1631,1190,25758,190958,2026-07-01,,TRAVELERRECEIVED,,Shipped,29839
710055,11546367-CA-IN,1648,1248,27013,190958,2026-07-01,,TRAVELERRECEIVED,,Shipped,29837
710056,11610091-MY-AK,274,1246,80909,190315,2026-06-09,,6-159-48-A,,Shipped,29700
710057,11610091-MY-AK,76,1119,72662,190315,2026-06-09,,6-159-48-B,,Shipped,29695
710058,11610091-MY-AK,112,1236,80260,190270,2026-06-08,,6-159-49-A,,Shipped,29691
710059,11610091-MY-AK,34,1136,73766,190315,2026-06-09,,6-159-49-B,,Shipped,#REF!
710060,11610091-MY-AK,1419,1158,75195,190270,2026-06-08,,6-159-49-C,,Shipped,#REF!
710061,11610091-MY-AK,1100,1205,78247,190315,2026-06-09,,6-159-51-A,,Shipped,#REF!
710062,11610091-MY-AK,818,1161,75390,190315,2026-06-09,,6-159-50-A,,Shipped,#REF!
710063,11610091-MY-AK,361,1230,79870,190270,2026-06-08,,6-159-50-B,,Shipped,#REF!
710064,11610091-MY-AK,1640,1183,768118,190270,2026-06-08,,6-159-50-C,,Shipped,29695
710065,11610091-MY-AK,50,1182,76753,190270,2026-06-08,,6-159-51-B,,Shipped,#REF!
710066,W711953-S900,210,940,61039,190315,2026-06-09,,6-159-34-A,,Shipped,#REF!
710067,W711953-S900,1585,934,60649,190315,2026-06-09,,6-159-34-B,,Shipped,#REF!
710070,11549168,265,1208,45075,190695,2026-06-23,,6-172-44-A,,Shipped,29758
710071,11549168,579,1268,47313,190695,2026-06-23,,6-172-44-B,,Shipped,29753
710074,11549168,177,1208,45075,190695,2026-06-23,,6-172-44-C,,Shipped,29756
710075,11549168,1578,1079,40261,190695,2026-06-23,,6-172-44-D,,Shipped,29755
710100,11546449,511,953,80763,190146,2026-06-03,,TRAVELERRECEIVED,,Shipped,#REF!
710101,11546449,970,1106,93729,190146,2026-06-03,,TRAVELERRECEIVED,,Shipped,29688
710102,11546449,30,1095,92797,190146,2026-06-03,,TRAVELERRECEIVED,,Shipped,29681
710103,11546449,1563,989,83814,190146,2026-06-03,,TRAVELERRECEIVED,,Shipped,29675
710104,11546449,428,1017,86186,190146,2026-06-03,,TRAVELERRECEIVED,,Shipped,29687
710105,11546449,913,1055,89407,190128,2026-06-03,,TRAVELERRECEIVED,,Shipped,29684
710106,11546449,233,1019,86356,190128,2026-06-03,,TRAVELERRECEIVED,,Shipped,#REF!
710107,11546449,1707,1024,86780,190128,2026-06-03,,TRAVELERRECEIVED,,Shipped,#REF!
710108,11546449,362,1111,94153,190128,2026-06-03,,TRAVELERRECEIVED,,Shipped,29673
710109,11546449,967,968,82034,190128,2026-06-03,,TRAVELERRECEIVED,,Shipped,#REF!
710110,11546545,1611,1114,92833,190212,2026-06-05,,TRAVELERRECEIVED,,Shipped,#REF!
710111,11546545,1075,1066,88833,190212,2026-06-05,,TRAVELERRECEIVED,,Shipped,#REF!
710112,11546545,1595,1081,90083,190212,2026-06-05,,TRAVELERRECEIVED,,Shipped,#REF!
710113,11546545,298,1135,94583,190212,2026-06-05,,TRAVELERRECEIVED,,Shipped,#REF!
710114,11546545,539,1155,96250,190252,2026-06-08,,TRAVELERRECEIVED,,Shipped,29709
710115,11546545,463,1020,85000,190252,2026-06-08,,TRAVELERRECEIVED,,Shipped,29695
710116,11546545,456,1038,86500,190252,2026-06-08,,TRAVELERRECEIVED,,Shipped,29755
710117,11546545,455,1155,96250,190252,2026-06-08,,TRAVELERRECEIVED,,Shipped,29691
710118,11546545,946,1140,95000,190252,2026-06-08,,TRAVELERRECEIVED,,Shipped,29691
710119,11546545,4,1070,89167,190252,2026-06-08,,TRAVELERRECEIVED,,Shipped,#REF!
710120,06513554AA,466,612,8063,190315,2026-06-09,,6-159-60-A,,Shipped,#REF!
710121,06513554AA,571,902,11884,190315,2026-06-09,,6-159-60-B,,Shipped,29691
710122,06105102AA,KIB,1736,40000,190128,2026-06-03,,TRAVELERRECEIVED,,Shipped,29664
710123,06105102AA,KIB,1736,40000,190128,2026-06-03,,SPLIT FROM TR#710122,,Shipped,29666
710124,06105102AA,KIB,1736,40000,190128,2026-06-03,,TRAVELERRECEIVED,,Shipped,29681
710125,06105102AA,KIB,1736,40000,190128,2026-06-03,,SPLIT FROM TR#710124,,Shipped,29681
710126,11548147,KIB,1575,12500,190106,2026-06-02,,TRAVELERRECEIVED,,Shipped,29659
710127,11548147,KIB,1575,12500,190106,2026-06-02,,SPLIT FROM TR#710126,,Shipped,29659
710128,06105102AA,KIB,1736,40000,190128,2026-06-03,,TRAVELERRECEIVED,,Shipped,29666
710129,06105102AA,KIB,1736,40000,190128,2026-06-03,,SPLIT FROM TR#710128,,Shipped,29664
710130,06105102AA,KIB,1736,40000,190128,2026-06-03,,TRAVELERRECEIVED,,Shipped,29664
710131,06105102AA,KIB,1736,40000,190128,2026-06-03,,SPLIT FROM TR#710130,,Shipped,29664
710132,06105102AA,KIB,1736,40000,190128,2026-06-03,,TRAVELERRECEIVED,,Shipped,#REF!
710133,06105102AA,KIB,1736,40000,190128,2026-06-03,,SPLIT FROM TR#710132,,Shipped,29664
710134,11610091-MY-AK,249,1243,80714,190315,2026-06-09,,6-159-52-A,,Shipped,29702
710135,11610091-MY-AK,1539,1139,73961,190315,2026-06-09,,6-159-52-B,,Shipped,#REF!
710136,06511637AA,606,264,10645,190315,2026-06-09,,6-159-36-A,,Shipped,29709
710138,06511637AA,117,968,39032,190315,2026-06-09,,6-159-37-A,,Shipped,29702
710139,06511637AA,1380,1064,42903,190270,2026-06-08,,6-159-37-B,,Shipped,#REF!
710140,06512544AA,360,690,17037,190315,2026-06-09,,6-159-47-A,,Shipped,29723
710141,06512544AA,113,811,20025,190315,2026-06-09,,6-159-47-B,,Shipped,29702
710142,06511672AA,519,743,32026,193047,2026-08-11,,6-223-13-A,,Shipped,29974
710143,06511672AA,738,924,39828,191473,2026-07-20,,6-201-35-A,,Shipped,29874
710145,W711953-S900,1437,1230,79870,190270,2026-06-08,,6-159-35-A,,Shipped,29707
710147,06512278AA,691,1442,90125,190315,2026-06-09,,6-159-38-A,,Shipped,29700
710148,11612078-B,80,1232,70000,192639,2026-07-27,,6-208-46-A,,0,0
710148-,11612078-B,88,1232,70000,190220,2026-06-05,,SORT&RETURN,,Shipped,29801
710149,11612078-B,606,1197,68000,192899,2026-08-06,,SORT&RETURN,,0,0
710149-,11612078-B,1588,1197,68000,190356,2026-06-10,,SORT&RETURN,,Shipped,29801
710150,11612078-B,1566,1267,72000,194034,2026-09-14,,6-257-31-A,,0,0
710151,11612078-B,1670,1338,76000,192639,2026-07-27,,6-208-45-A,,Shipped,#REF!
710151-,11612078-B,1326,1338,76000,190695,2026-06-23,,SORT&RETURN,,Shipped,29801
710152,11612078,94,1056,60000,193751,2026-09-03,,6-244-19-A,,0,0
710153,11612078,157,1056,60000,193751,2026-09-03,,6-244-19-B,,0,0
710154,11612078-B,779,1320,75000,192681,2026-07-28,,6-208-45-B,,0,0
710154-,11612078-B,583,1320,75000,190436,2026-06-12,,SORT&RETURN,,Shipped,29801
710155,11546566,717,871,48389,190270,2026-06-08,,6-159-46-A,,Shipped,29688
710156,11546566,1681,875,48611,190270,2026-06-08,,6-159-46-B,,Shipped,#REF!
710157,11546566,942,982,54556,190270,2026-06-08,,6-159-46-C,,Shipped,29688
710159,06509967AA,KIB,1320,40000,190262,2026-06-08,,TRAVELERRECEIVED,,Shipped,29702
710160,06509967AA,KIB,,,190262,2026-06-08,,SPLIT FROM 710159,,Shipped,29705
710161,06509967AA,KIB,1320,40000,190262,2026-06-08,,TRAVELERRECEIVED,,Shipped,29688
710162,06509967AA,KIB,,,190262,2026-06-08,,SPLIT FROM 710161,,Shipped,29688
710163,06509967AA,KIB,1320,40000,190262,2026-06-08,,TRAVELERRECEIVED,,Shipped,29723
710164,06509967AA,KIB,,,190262,2026-06-08,,SPLIT FROM:710163,,Shipped,29723
710165,06509967AA,KIB,1320,40000,190262,2026-06-08,,TRAVELERRECEIVED,,Shipped,29705
710166,06509967AA,KIB,,,190262,2026-06-08,,SPLIT FROM: 710165,,Shipped,29705
710167,06509967AA,KIB,1320,40000,190262,2026-06-08,,TRAVELERRECEIVED,,Shipped,29688
710168,06509967AA,KIB,,,190262,2026-06-08,,SPLIT FROM: 710167,,Shipped,29688
710169,06509967AA,KIB,1650,50000,190262,2026-06-08,,TRAVELERRECEIVED,,Shipped,29693
710170,06509967AA,KIB,,,190262,2026-06-08,,SPLIT FROM: 710169,,Shipped,29688
710172,11612078-B,754,1250,71000,192681,2026-07-28,,6-208-46-C,,0,0
710172-,11612078-B,785,1250,71000,190837,2026-06-26,,SORT&RETURN,,Shipped,29801
710173,11612078-B,785,1232,70000,192708,2026-07-29,,6-208-46-D,,0,0
710173-,11612078-B,386,1232,70000,190577,2026-06-17,,SORT&RETURN,,Shipped,29801
710174,11612078-B,906,1232,70000,192899,2026-08-06,,SORT&RETURN,,Shipped,#REF!
710174-,11612078-B,767,1232,70000,190400,2026-06-11,,SORT&RETURN,,Shipped,29801
710175,11612078-B,957,1320,75000,193443,2026-08-24,,6-236-28-C,,0,0
710176,11612078-B,1582,1320,75000,194034,2026-09-14,,6-257-31-B,,0,0
710179,06505246AA,475,736,24533,190212,2026-06-05,,TRAVELERRECEIVED,,Shipped,29709
710180,06505246AA,121,673,22433,190212,2026-06-05,,TRAVELERRECEIVED,,Shipped,29693
710191,11549204,10052,1294,8508,190106,2026-06-02,,TRAVELERRECEIVED,,Shipped,29662
710192,11549204,106,1005,6607,190106,2026-06-02,,TRAVELERRECEIVED,,Shipped,29659
710193,11549204,1020,1121,7370,190106,2026-06-02,,TRAVELERRECEIVED,,Shipped,29659
710194,11549204,1068,1171,7699,190106,2026-06-02,,TRAVELERRECEIVED,,Shipped,29659
710195,11549204,929,1211,7962,190106,2026-06-02,,TRAVELERRECEIVED,,Shipped,29685
710196,11549204,1526,1121,7370,190106,2026-06-02,,TRAVELERRECEIVED,,Shipped,29659
710197,11549204,1701,1181,7765,190106,2026-06-02,,TRAVELERRECEIVED,,Shipped,#REF!
710198,11549204,706,1095,7199,190106,2026-06-02,,TRAVELERRECEIVED,,Shipped,29659
710199,11549204,1639,1120,7364,190106,2026-06-02,,TRAVELERRECEIVED,,Shipped,29659
710200,11549204,792,1154,7587,190106,2026-06-02,,TRAVELERRECEIVED,,Shipped,29659
710201,11549204,1038,1274,8376,190106,2026-06-02,,TRAVELERRECEIVED,,Shipped,29659
710202,11549204,668,1023,6726,190106,2026-06-02,,TRAVELERRECEIVED,,Shipped,29659
710203,W20-1028-010,531,1312,64000,190179,2026-06-04,,SORT&RETURN,SORT FOR DAMAGED LOCKING-DMF FORM,0,0
710204,W20-1028-010,805,1435,70000,190179,2026-06-04,,SORT&RETURN,SORT FOR DAMAGED LOCKING-DMF FORM,0,0
710205,W20-1028-010,657,1333,65000,191126,2026-07-08,,TRAVELERRECEIVED,,Shipped,#REF!
710206,W20-1028-010,929,1333,65000,191126,2026-07-08,,TRAVELERRECEIVED,,Shipped,#REF!
710209,W20-1028-010,24,1128,55000,190179,2026-06-04,,SORT&RETURN,SORT FOR DAMAGED LOCKING-DMF FORM,Shipped,#REF!
710211,W20-1028-010,759,1435,70000,190621,2026-06-19,,TRAVELERRECEIVED,,Shipped,#REF!
710213,W20-1028-010,149,1230,60000,190621,2026-06-19,,TRAVELERRECEIVED,,Shipped,29769
710214,W20-1028-010,545,1271,62000,190621,2026-06-19,,TRAVELERRECEIVED,,Shipped,29811
710215,11517996,434,1141,42575,190732,2026-06-24,,TRAVELERRECEIVED,,Shipped,29787
710216,11517996,803,1124,41940,190732,2026-06-24,,TRAVELERRECEIVED,,Shipped,29792
710217,55364498AA,17,1378,24175,190400,2026-06-11,,6-161-34-A,,Shipped,29705
710219,55364498AA,968,706,12386,190356,2026-06-10,,6-161-34-B,,Shipped,29700
710220,55364498AA,317,683,11982,190356,2026-06-10,,6-161-34-C,,Shipped,#REF!
710221,55364498AA,150,639,11211,190356,2026-06-10,,6-161-34-D,,Shipped,#REF!
710222,55364498AA,1685,739,12965,190356,2026-06-10,,6-161-34-E,,Shipped,29700
710223,F1302AB,1691,606,19612,191145,2026-07-08,,6-181-39-A,,Shipped,29816
710224,F1302AB,33,610,19741,191145,2026-07-08,,6-181-39-B,,Shipped,29818
710225,06512349AA,618,546,11235,190220,2026-06-05,,6-156-28-A,,Shipped,#REF!
710226,06512349AA,552,403,8292,190220,2026-06-05,,6-156-28-B,,Shipped,29685
710228,06514720AA,574,884,40000,190220,2026-06-05,,6-156-36-A,,Shipped,29684
710229,06512834AA,1684,888,8775,190220,2026-06-05,,6-156-35-A,,Shipped,29684
710230,06512834AA,896,1068,10553,190220,2026-06-05,,6-156-35-B,,Shipped,29684
710231,06512834AA,744,752,7431,190220,2026-06-05,,6-156-35-C,,Shipped,29687
710232,06512834AA,1555,951,9397,190220,2026-06-05,,6-156-35-D,,Shipped,29684
710233,06503825-A,226,844,64923,190382,2026-06-11,,6-161-33-A,,Shipped,29723
710235,06503825-A,1663,1028,79077,190356,2026-06-10,,6-161-33-B,,Shipped,29700
710236,06503825-A,1073,1064,81846,190382,2026-06-11,,6-161-33-C,,Shipped,29707
710238,06502979-A,964,1004,25354,190400,2026-06-11,,6-161-31-C,,Shipped,29713
710239,06502979-A,1364,886,22374,190400,2026-06-11,,6-161-31-D,,Shipped,#REF!
710240,06502979-A,525,1041,26288,190400,2026-06-11,,6-161-31-E,,Shipped,#REF!
710241,91058,592,1146,42761,190796,2026-06-25,,6-173-52-A,THREADS FILLED WITH HARD WAX,Shipped,29964
710242,91058,698,1168,43582,190796,2026-06-25,,6-173-52-B,,Shipped,#REF!
710249,11516133,136,1010,14553,191012,2026-07-02,,TRAVELERRECEIVED,,Shipped,#REF!
710250,11516133,69,1102,15879,191012,2026-07-02,,TRAVELERRECEIVED,,Shipped,29831
710251,11516133,1439,1019,14683,191012,2026-07-02,,TRAVELERRECEIVED,,Shipped,#REF!
710252,11516133,1014,1100,15850,191012,2026-07-02,,TRAVELERRECEIVED,,Shipped,29831
710253,52056965,95,1141,24277,190648,2026-06-22,,TRAVELERRECEIVED,,Shipped,29800
710254,52056965,1346,1035,22021,190648,2026-06-22,,TRAVELERRECEIVED,,Shipped,#REF!
710271,W520514-S442,523,1128,43218,190837,2026-06-26,,6-173-46-A,,Shipped,29803
710272,11514597,1043,1054,40383,190252,2026-06-08,,TRAVELERRECEIVED,,Shipped,29687
710273,11604000,KIB,2040,40000,190033,2026-05-29,,6-149-39-A,,Shipped,29653
710274,11604000,KIB,2040,40000,190033,2026-05-29,,SPLIT FROM TR#710273,,Shipped,29653
710275,11588293,KIB,1946,70000,190033,2026-05-29,,6-149-41-A,,Shipped,#REF!
710276,11588293,KIB,1946,70000,190033,2026-05-29,,SPLIT FROM TR#710275,,Shipped,#REF!
710277,11588293,KIB,278,10000,190033,2026-05-29,,6-149-41-C,,Shipped,29653
710279,11502717-TH-TC,172,723,27701,190089,2026-06-01,,6-152-48-A,,Shipped,29727
710280,11502717-TH-TC,943,870,33333,190089,2026-06-01,,6-152-48-B,,Shipped,29659
710281,11502717-TH-TC,928,1001,38352,190089,2026-06-01,,6-152-49-A,,Shipped,29673
710283,11502717-TH-TC,384,919,35211,190089,2026-06-01,,6-152-49-B,,Shipped,29664
710284,11502717-TH-TC,305,1105,42337,190089,2026-06-01,,6-152-49-C,,Shipped,29740
710286,11502717-TH-TC,1426,1084,41533,190089,2026-06-01,,6-152-50-A,,Shipped,29727
710287,06511799AA,30 CTNS,785,51000,190880,2026-06-29,,6-180-31-A,,Shipped,29784
710288,06511799AA,42 CTNS,1100,71400,190880,2026-06-29,,6-180-31-B,,Shipped,29805
710289,06511799AA,34 CTNS,890,57800,190880,2026-06-29,,6-180-31-C,,Shipped,#REF!
710290,06511799AA,41 CTNS,1073,69700,190880,2026-06-29,,6-180-31-D,,Shipped,29792
710291,06104725AA,1687,1043,98396,190512,2026-06-16,,TRAVELERRECEIVED,,Shipped,#REF!
710292,06104725AA,1000,1086,102453,190512,2026-06-16,,TRAVELERRECEIVED,,Shipped,#REF!
710293,06104725AA,563,1025,96698,190512,2026-06-16,,TRAVELERRECEIVED,,Shipped,29744
710294,06104725AA,642,1118,105472,190512,2026-06-16,,TRAVELERRECEIVED,,Shipped,29738
710295,06104725AA,179,1072,101132,190512,2026-06-16,,TRAVELERRECEIVED,,Shipped,29744
710296,06104725AA,798,1057,99717,190512,2026-06-16,,TRAVELERRECEIVED,,Shipped,29738
710297,11546463,382,900,13932,190183,2026-06-05,,TRAVELERRECEIVED,,Shipped,29685
710298,11546463,755,1033,15991,190183,2026-06-05,,TRAVELERRECEIVED,,Shipped,#REF!
710299,11546463,487,997,15433,190183,2026-06-05,,TRAVELERRECEIVED,,Shipped,29691
710300,11546463,1004,960,14861,190183,2026-06-05,,TRAVELERRECEIVED,,Shipped,#REF!
710301,11546463,294,877,13576,190183,2026-06-05,,TRAVELERRECEIVED,,Shipped,#REF!
710302,11546463,879,1076,16656,190183,2026-06-05,,TRAVELERRECEIVED,,Shipped,#REF!
710303,11546462,168,953,23825,190183,2026-06-05,,TRAVELERRECEIVED,,Shipped,#REF!
710304,11546462,1680,1076,26900,190183,2026-06-05,,TRAVELERRECEIVED,,Shipped,29691
710305,11546462,396,954,23850,190183,2026-06-05,,TRAVELERRECEIVED,,Shipped,#REF!
710306,11546462,418,1097,27425,190183,2026-06-05,,TRAVELERRECEIVED,,Shipped,29688
710307,11546448,58,1110,123333,190452,2026-06-15,,TRAVELERRECEIVED,,Shipped,29728
710308,11546448,499,965,107222,190452,2026-06-15,,TRAVELERRECEIVED,,Shipped,29839
710309,11602031,784,936,4586,190183,2026-06-05,,TRAVELERRECEIVED,,Shipped,29709
710310,11602031,187,833,4081,190183,2026-06-05,,TRAVELERRECEIVED,,Shipped,29691
710311,11602031,894,793,3885,190183,2026-06-05,,TRAVELERRECEIVED,,Shipped,29693
710312,11602031,1616,978,4792,190183,2026-06-05,,TRAVELERRECEIVED,,Shipped,29685
710313,11602031,1303,819,4013,190183,2026-06-05,,TRAVELERRECEIVED,,Shipped,29685
710314,11602031,917,956,4684,190183,2026-06-05,,TRAVELERRECEIVED,,Shipped,29685
710315,11602031,1054,816,3998,190183,2026-06-05,,TRAVELERRECEIVED,,Shipped,29691
710316,11602031,730,951,4659,190183,2026-06-05,,TRAVELERRECEIVED,,Shipped,29691
710317,06511834AA,293,429,2946,190252,2026-06-08,,TRAVELERRECEIVED,,Shipped,29688
710318,06511834AA,585,390,2679,190252,2026-06-08,,TRAVELERRECEIVED,,Shipped,29687
710319,06511834AA,1517,442,3036,190252,2026-06-08,,TRAVELERRECEIVED,,Shipped,29688
710320,06511834AA,1715,389,2672,190252,2026-06-08,,TRAVELERRECEIVED,,Shipped,29688
710321,06510997AA,909,616,2053,190337,2026-06-10,,TRAVELERRECEIVED,,Shipped,29702
